Facies,Formation,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS
-0.9595483414622452,A1 SH,SHRIMPLIN,-0.544038001138319,-0.21309819241387948,-1.0674482128036473,0.5703400701255834,0.35801861999724227,-1.1496871119785739,-0.998853465729617,0.10775800746427776
-0.9595483414622452,A1 SH,SHRIMPLIN,-0.5401948164404096,-0.2843363134205839,-1.1379303495181274,0.328279634715814,0.34380961642107255,-0.905967255829784,-0.998853465729617,0.03366946284218327
-0.9595483414622452,A1 SH,SHRIMPLIN,-0.5363516317425001,-0.3109985341482394,-1.2084124862326078,0.46031259948477915,0.28697360211639317,-0.905967255829784,-0.998853465729617,-0.040419081779911215
-0.9595483414622452,A1 SH,SHRIMPLIN,-0.5325084470445905,0.009781308981365349,-1.2415805505688338,0.4383071053566183,0.33461555528355064,-0.905967255829784,-0.998853465729617,-0.11803565233639114
-0.9595483414622452,A1 SH,SHRIMPLIN,-0.5286652623466811,0.11518040029537835,-1.24987256665289,0.6143510583819052,0.3998098069859771,-0.905967255829784,-0.998853465729617,-0.19212419695848543
-0.9595483414622452,A1 SH,SHRIMPLIN,-0.5248220776487716,-0.09020201874734253,-1.2332885344847773,0.46031259948477915,0.45748164503043137,-0.905967255829784,-0.998853465729617,-0.2662127415805799
-0.5611836673839612,A1 SH,SHRIMPLIN,-0.5209788929508622,0.25182428152461256,-1.2001204701485513,0.39429611710029655,0.3229140229267051,-0.905967255829784,-0.998853465729617,-0.41791785675915416
-0.5611836673839612,A1 SH,SHRIMPLIN,-0.5171357082529526,0.5388597515457783,-1.2001204701485513,0.26226315233133146,0.14906268505356796,-0.905967255829784,-0.998853465729617,-0.4920064013812486
-0.9595483414622452,A1 SH,SHRIMPLIN,-0.5132925235550432,0.7817359184867646,-1.2249965184007208,0.7463840231508705,0.386436627149582,-0.905967255829784,-0.998853465729617,-0.5660949460033431
-0.9595483414622452,A1 SH,SHRIMPLIN,-0.5094493388571337,1.1170966635768056,-1.2332885344847773,1.648609282405466,1.2515141978163937,-0.784107327755389,-0.998853465729617,-0.6437115165598228
-0.9595483414622452,A1 SH,SHRIMPLIN,-0.5056061541592242,1.289151306709957,-1.1835364379804383,2.242757623865809,1.8842327688258396,-0.905967255829784,-0.998853465729617,-0.7178000611819173
-0.9595483414622452,A1 SH,SHRIMPLIN,-0.5017629694613147,1.0000328506944434,-1.1047622851819014,2.176741141481327,1.8115161034654406,-0.784107327755389,-0.998853465729617,-0.7918886058040118
-0.9595483414622452,A1 SH,SHRIMPLIN,-0.4979197847634052,0.314313861355055,-1.0052580921732235,1.648609282405466,0.9447668853190797,-0.784107327755389,-0.998853465729617,-0.8659771504261061
-0.9595483414622452,A1 SH,SHRIMPLIN,-0.49407660006549575,0.053524014862674954,-0.8477097865761501,1.3845433528675357,0.179152339685457,-0.784107327755389,-0.998853465729617,-0.9435937209825861
-0.5611836673839612,A1 SH,SHRIMPLIN,-0.49023341536758624,-0.38098686355833494,-0.7191835372732747,1.2965213763548922,-0.5521934326174032,-0.6622473996809941,-0.998853465729617,-1.0176822656046804
-0.5611836673839612,A1 SH,SHRIMPLIN,-0.48639023066967674,-0.9154810697080527,-0.6238253523066248,1.5605873058928224,-1.2517779028088247,-0.4185275435322049,-0.998853465729617,-1.091770810226775
-0.5611836673839612,A1 SH,SHRIMPLIN,-0.4825470459717673,-0.5209635223785261,-0.4952991030037491,1.780642247174431,-1.2501062553292754,1.0437915933605324,-0.998853465729617,-1.2434759254053491
-0.5611836673839612,A1 SH,SHRIMPLIN,-0.4787038612738578,0.3897179543504557,-0.41652495020521235,1.6045982941491443,-0.16437121736194354,0.43449195298855836,-0.998853465729617,-1.3175644700274436
-0.5611836673839612,A1 SH,SHRIMPLIN,-0.47486067657594827,1.3291446378014404,-0.3667728537008733,2.2207521297376482,0.8227366193119738,-0.29666761545780995,-0.998853465729617,-1.391653014649538
-0.5611836673839612,A1 SH,SHRIMPLIN,-0.4710174918780388,1.6211792742090412,-0.35433482957478857,2.594845529916383,1.2373051942402238,-0.6622473996809941,-0.998853465729617,-1.469269585206018
-0.5611836673839612,A1 SH,SHRIMPLIN,-0.4671743071801293,0.6775866187693604,-0.3916489019530428,2.5288290475319006,0.8904383422337245,-0.6622473996809941,-0.998853465729617,-1.5433581298281123
-0.5611836673839612,A1 SH,SHRIMPLIN,-0.46333112248221986,0.13559366303998932,-0.4704230547515796,2.1987466356094876,0.4976011845396169,-0.5403874716065998,-0.998853465729617,-1.6174466744502067
-0.9595483414622452,A1 SH,SHRIMPLIN,-0.45948793778431035,0.4267951050498516,-0.5077371271298339,2.3527850945066136,0.5410640190079011,-0.5403874716065998,-0.998853465729617,-1.6915352190723012
-0.9595483414622452,A1 SH,SHRIMPLIN,-0.45564475308640084,0.31723004174714203,-0.44969301454143834,2.902922447710635,0.8820801048359774,-0.5403874716065998,-0.998853465729617,-1.769151789628781
1.4306397030074594,A1 LM,SHRIMPLIN,-0.4518015683884914,-0.2672558282669295,-0.06411426663281149,1.6706147765336268,-0.1092068505368135,-0.29666761545780995,1.0008197127093996,1.6847856001345731
1.4306397030074594,A1 LM,SHRIMPLIN,-0.4479583836905819,-0.8392437823149129,0.24269032847727862,0.7243785290227095,-1.0093890182741625,0.31263202491416403,1.0008197127093996,1.6177531073812494
1.4306397030074594,A1 LM,SHRIMPLIN,-0.4441151989926724,-1.1404435570976454,0.49145081099897364,0.3722906229721358,-1.3621066364590846,1.531231305658112,1.0008197127093996,1.5542486405623113
1.4306397030074594,A1 LM,SHRIMPLIN,-0.4402720142947629,-0.7263459414212469,0.7443573015626965,0.2402576582031705,-1.3579275177602115,2.140530946030086,1.0008197127093996,1.4872161478089878
0.6339103548508912,A1 LM,SHRIMPLIN,-0.4364288295968534,-0.13061194703769557,1.1257900414292956,0.13023018756236615,-1.2927332660577848,2.2623908741044803,1.0008197127093996,1.42371168099005
0.6339103548508912,A1 LM,SHRIMPLIN,-0.43258564489894397,0.4909510736757722,1.4740547169596683,0.08621919930604459,-1.2450913128906271,2.140530946030086,1.0008197127093996,1.3566791882367264
0.6339103548508912,A1 LM,SHRIMPLIN,-0.42874246020103446,0.9896179207227029,1.6647710868929673,0.15223568169052715,-1.2409121941917536,2.0186710179556915,1.0008197127093996,1.2931747214177882
0.6339103548508912,A1 LM,SHRIMPLIN,-0.42489927550312495,0.9758702131600057,1.7435452396915045,0.26226315233133146,-1.1631805863927067,2.0186710179556915,1.0008197127093996,1.2261422286644648
0.6339103548508912,A1 LM,SHRIMPLIN,-0.4210560908052155,1.023362293831142,1.6896471351451368,0.5483345759974226,-1.0637175613595178,2.0186710179556915,1.0008197127093996,1.1626377618455266
0.6339103548508912,A1 LM,SHRIMPLIN,-0.417212906107306,0.5013660036475126,1.5528288697582049,0.8344059996635139,-0.9241349968171434,2.140530946030086,1.0008197127093996,1.0956052690922031
0.6339103548508912,A1 LM,SHRIMPLIN,-0.4133697214093965,-0.1697720837314394,1.3621124998249055,1.3185268704830528,-0.6382832778141968,1.4093713775837176,1.0008197127093996,0.9650683095199417
0.6339103548508912,A1 LM,SHRIMPLIN,-0.40952653671148703,-0.327662422103024,1.2791923389843405,1.0104499526888007,-0.5664024361935728,0.921931665286138,1.0008197127093996,0.9015638427010035
0.6339103548508912,A1 LM,SHRIMPLIN,-0.4056833520135775,-0.6863526103297637,1.1631041138075497,0.30627414058765323,-0.6056861519629838,0.6782118091373481,1.0008197127093996,0.83453134994768
0.6339103548508912,A1 LM,SHRIMPLIN,-0.401840167315668,-0.8234130887578675,0.9640957277901938,-0.0898247537192424,-0.7552986013826546,0.43449195298855836,1.0008197127093996,0.7710268831287419
0.6339103548508912,A1 LM,SHRIMPLIN,-0.39799698261775857,-0.3418267268645911,0.7567953256887813,0.2402576582031705,-0.8138062631668833,0.6782118091373481,1.0008197127093996,0.7039943903754183
0.6339103548508912,A1 LM,SHRIMPLIN,-0.39415379791984906,-0.09145181034395142,0.5536409316293974,1.2525103880985702,-0.6967909395984258,0.6782118091373481,1.0008197127093996,0.6404899235564802
0.6339103548508912,A1 LM,SHRIMPLIN,-0.3903106132219396,-0.37390471117755136,0.35048653757001313,1.9346807060715574,-0.3482524401123769,0.8000717372117436,1.0008197127093996,0.573457430803157
1.0322750289291753,A1 LM,SHRIMPLIN,-0.3864674285240301,-0.8417433655081308,0.23025230435119387,2.3967960827629353,-0.06156489736965574,0.31263202491416403,1.0008197127093996,0.5099529639842189
1.0322750289291753,A1 LM,SHRIMPLIN,-0.3826242438261206,-0.7850861464618627,0.15977016763671406,2.638856518172705,0.1331820339978486,0.1907720968397691,1.0008197127093996,0.4429204712308953
-0.16281899330567703,A1 LM,SHRIMPLIN,-0.37878105912821114,-0.6646895559885437,0.13489411938454454,2.748883988813509,0.02452494782713818,-0.05294775930902017,1.0008197127093996,0.37941600441195716
-0.16281899330567703,A1 LM,SHRIMPLIN,-0.37493787443030163,-0.09728417112812607,0.1141640791744033,2.4628125651474178,-0.16019209866307,-0.05294775930902017,1.0008197127093996,0.31238351165863354
-0.16281899330567703,A1 LM,SHRIMPLIN,-0.3710946897323921,0.05768998685137088,0.15147815155265756,1.120477423329605,-0.6307608641562245,0.921931665286138,1.0008197127093996,0.18184655208637185
-0.16281899330567703,A1 LM,SHRIMPLIN,-0.3672515050344827,-0.31933047812563153,0.2758583928135046,0.46031259948477915,-0.6374474540744223,1.6530912337325063,1.0008197127093996,0.11834208526743412
-0.16281899330567703,A1 LM,SHRIMPLIN,-0.36340832033657317,-0.05062528485472915,0.41682266624246517,0.0642137051778836,-0.5898055009072645,2.140530946030086,1.0008197127093996,0.05130959251411053
0.6339103548508912,A1 LM,SHRIMPLIN,-0.35956513563866366,-0.34890887924537434,0.5909550040076517,-0.24386321261636848,-0.5421635477401067,2.2623908741044803,1.0008197127093996,-0.012194874304827599
0.6339103548508912,A1 LM,SHRIMPLIN,-0.3557219509407542,0.31598025015053316,0.8106934302351485,-0.1998522243600467,-0.6441340439926196,2.0186710179556915,1.0008197127093996,-0.07922736705815119
0.6339103548508912,A1 LM,SHRIMPLIN,-0.3518787662428447,1.1637555498502028,0.9848257680003351,-0.023808271334759833,-0.7828807847952194,1.8968110898812962,1.0008197127093996,-0.14625985981147477
0.6339103548508912,A1 LM,SHRIMPLIN,-0.34803558154493525,2.16567181313163,1.1092060092611826,0.26226315233133146,-0.9809710111218227,1.8968110898812962,1.0008197127093996,-0.2097643266304127
0.6339103548508912,A1 LM,SHRIMPLIN,-0.34419239684702574,2.1773365346999793,1.2294402424800013,0.41630161122845755,-1.113031162006225,1.7749511618069018,1.0008197127093996,-0.2767968193837363
0.6339103548508912,A1 LM,SHRIMPLIN,-0.34034921214911623,1.8194795408709787,1.3621124998249055,0.4383071053566183,-1.104672924608478,2.2623908741044803,1.0008197127093996,-0.3403012862026744
0.6339103548508912,A1 LM,SHRIMPLIN,-0.3365060274512068,1.2658218635732583,1.5113687893379224,0.39429611710029655,-1.0202547268912336,2.2623908741044803,1.0008197127093996,-0.407333778955998
0.6339103548508912,A1 LM,SHRIMPLIN,-0.33266284275329727,-0.07520451958803635,1.7311072155654192,-0.0898247537192424,-0.9826426586013721,2.8716905144764544,1.0008197127093996,-0.5378707385282595
0.6339103548508912,A1 LM,SHRIMPLIN,-0.32881965805538776,-0.7271791358189862,1.7932973361958435,-0.0898247537192424,-1.0854489785936599,2.9935504425508497,1.0008197127093996,-0.6013752053471976
0.6339103548508912,A1 LM,SHRIMPLIN,-0.3249764733574783,-1.277920632724619,1.7725672959857017,-0.2218577184882076,-1.0896280972925334,2.50611073025327,1.0008197127093996,-0.668407698100521
0.6339103548508912,A1 LM,SHRIMPLIN,-0.3211332886595688,-1.067122450096593,1.718669191439335,-0.0898247537192424,-1.0954788634709562,2.384250802178876,1.0008197127093996,-0.7319121649194591
0.6339103548508912,A1 LM,SHRIMPLIN,-0.31729010396165935,-0.9458926652255348,1.6357490305987699,-0.3758961773853337,-1.0645533850992925,2.140530946030086,1.0008197127093996,-0.7989446576727827
0.6339103548508912,A1 LM,SHRIMPLIN,-0.31344691926374985,-1.2504252175992243,1.498930765211837,-0.3979016715134945,-1.0252696693298817,2.0186710179556915,1.0008197127093996,-0.8624491244917206
0.6339103548508912,A1 LM,SHRIMPLIN,-0.30960373456584034,-1.306249242247753,1.3455284676567925,-0.3979016715134945,-0.9007319321034517,1.8968110898812962,1.0008197127093996,-0.9294816172450442
0.6339103548508912,A1 LM,SHRIMPLIN,-0.3057605498679309,-1.2337613296444396,1.2418782666060861,-0.41990716564165537,-0.7377463028473858,1.4093713775837176,1.0008197127093996,-0.9929860840639824
0.6339103548508912,A1 LM,SHRIMPLIN,-0.3019173651700214,-0.7442596209726404,1.1631041138075497,-0.639962106923264,-0.6524922813903667,1.165651521434928,1.0008197127093996,-1.060018576817306
0.6339103548508912,A1 LM,SHRIMPLIN,-0.29807418047211187,-0.3951511683199017,1.0635999207988718,-0.46391815389797714,-0.7720150761781485,1.0437915933605324,1.0008197127093996,-1.123523043636244
0.6339103548508912,A1 LM,SHRIMPLIN,-0.2942309957742024,-0.16727250053822162,0.9599497197481656,0.0642137051778836,-0.8188212056055315,1.0437915933605324,1.0008197127093996,-1.1905555363895675
0.6339103548508912,A1 LM,SHRIMPLIN,-0.2903878110762929,0.20808157564330296,0.8728835508655722,0.9444334703043183,-0.6817461122824813,1.287511449509322,1.0008197127093996,-1.2540600032085054
0.6339103548508912,A1 LM,SHRIMPLIN,-0.2865446263783834,0.5184464888011667,0.852153510655431,1.5385818117646615,-0.45189458384443953,1.0437915933605324,1.0008197127093996,-1.3210924959618289
0.6339103548508912,A1 LM,SHRIMPLIN,-0.28270144168047395,0.5963501649897851,0.9143436312858548,1.6045982941491443,-0.3164911380009385,1.165651521434928,1.0008197127093996,-1.384596962780767
0.6339103548508912,A1 LM,SHRIMPLIN,-0.27885825698256445,0.7288280742303235,1.0926219770930696,1.2305048939704093,-0.48950665213430083,1.0437915933605324,1.0008197127093996,-1.4516294555340907
0.6339103548508912,A1 LM,SHRIMPLIN,-0.275015072284655,0.3951337179357605,1.1962721781437757,0.7243785290227095,-0.8806721623488591,1.165651521434928,1.0008197127093996,-1.515133922353029
0.6339103548508912,A1 LM,SHRIMPLIN,-0.2711718875867455,0.08976797116433177,1.1465200816394368,0.3722906229721358,-1.2501062553292754,1.531231305658112,1.0008197127093996,-1.5821664151063521
0.6339103548508912,A1 LM,SHRIMPLIN,-0.267328702888836,0.05310741766380512,1.0055558082104763,-0.0898247537192424,-1.4540472478343014,2.0186710179556915,1.0008197127093996,-1.6456708819252903
0.6339103548508912,A1 LM,SHRIMPLIN,-0.2634855181909265,-0.11019868429308427,0.769233349814866,-0.24386321261636848,-1.4013903522284954,2.140530946030086,1.0008197127093996,-1.712703374678614
0.6339103548508912,A1 LM,SHRIMPLIN,-0.259642333493017,0.6296779408993544,0.45828274666274765,-0.44191265976981625,-0.4928499470933996,2.384250802178876,1.0008197127093996,-1.7762078414975517
-0.5611836673839612,B1 SH,SHRIMPLIN,-0.2557991487951075,1.8469749559963733,0.28829641693958935,-0.485923648026138,1.1370063454672605,0.31263202491416403,-0.998853465729617,1.6847856001345731
-0.5611836673839612,B1 SH,SHRIMPLIN,-0.25195596409719806,1.9761200876459548,0.17635419980482706,0.4383071053566183,2.3247118796871047,-0.5403874716065998,-0.998853465729617,1.5930569258405514
-0.5611836673839612,B1 SH,SHRIMPLIN,-0.24811277939928855,1.7869849593591487,0.0892880309222338,1.0104499526888007,2.373189656594038,-1.1496871119785739,-0.998853465729617,1.504856277480915
-0.5611836673839612,B1 SH,SHRIMPLIN,-0.24426959470137907,1.0171133358480975,-0.014362170128472473,1.2305048939704093,1.5089479096670004,-1.271547040052968,-0.998853465729617,1.4131276031868936
-0.5611836673839612,B1 SH,SHRIMPLIN,-0.2404264100034696,0.7300778658269318,-0.17605648376757424,1.0984719292014442,0.5427356664874504,-1.0278271839041788,-0.998853465729617,1.321398928892872
-0.9595483414622452,B1 SH,SHRIMPLIN,-0.2365832253055601,0.14600859301172975,-0.3128747491545065,1.5825928000209832,-0.029803595258217325,-0.29666761545780995,-0.998853465729617,1.2331982805332355
-0.9595483414622452,B1 SH,SHRIMPLIN,-0.2327400406076506,-0.08145347757108085,-0.3418968054487038,1.7586367530462703,-0.17607274971878936,0.5563518810629539,-0.998853465729617,1.141469606239214
-0.9595483414622452,B1 SH,SHRIMPLIN,-0.22889685590974113,-0.21559777560709728,-0.3128747491545065,1.8466587295589139,-0.07660972468560026,0.5563518810629539,-0.998853465729617,1.0532689578795775
-0.9595483414622452,B1 SH,SHRIMPLIN,-0.22505367121183165,-0.5051328288214805,-0.24239261244002627,1.912675211943396,-0.1685503360608171,0.1907720968397691,-0.998853465729617,0.9615402835855562
-0.9595483414622452,B1 SH,SHRIMPLIN,-0.22121048651392214,0.1868351185009523,-0.25068462852408274,2.0227026825842005,-0.16938615980059163,0.1907720968397691,-0.998853465729617,0.8698116092915346
-0.9595483414622452,B1 SH,SHRIMPLIN,-0.21736730181601266,0.18058616051790782,-0.321166765238563,2.2207521297376482,-0.04484842257416185,0.1907720968397691,-0.998853465729617,0.7816109609318982
-0.9595483414622452,B1 SH,SHRIMPLIN,-0.21352411711810318,0.1789197717224297,-0.41652495020521235,2.286768612122131,0.058793721157900776,0.06891216876537419,-0.998853465729617,0.6898822866378765
-0.9595483414622452,B1 SH,SHRIMPLIN,-0.2096809324201937,0.22557865799582633,-0.5284671673399751,1.780642247174431,0.10142073188641018,-0.05294775930902017,-0.998853465729617,0.5981536123438548
-0.9595483414622452,B1 SH,SHRIMPLIN,-0.2058377477222842,0.4067984395041098,-0.6113873281805401,1.2525103880985702,0.39730233576665297,-0.17480768738341507,-0.998853465729617,0.5099529639842189
-0.5611836673839612,B1 SH,SHRIMPLIN,-0.2019945630243747,0.8758868854312974,-0.6528474086008226,0.46031259948477915,1.2933053848051286,-0.17480768738341507,-0.998853465729617,0.4182242896901971
-0.5611836673839612,B1 SH,SHRIMPLIN,-0.19815137832646523,1.396633384018318,-0.6652854327269074,0.658362046638227,1.7521726179414376,-0.4185275435322049,-0.998853465729617,0.3264956153961754
-0.5611836673839612,B1 SH,SHRIMPLIN,-0.19430819362855575,1.337476581778833,-0.6528474086008226,1.1864939057140877,1.4312163018679536,-0.29666761545780995,-0.998853465729617,0.23829496703653907
-0.5611836673839612,B1 SH,SHRIMPLIN,-0.19046500893064625,1.0512743061554064,-0.6238253523066248,2.0227026825842005,0.7508557776913499,-0.4185275435322049,-0.998853465729617,0.14656629274251734
-0.5611836673839612,B1 SH,SHRIMPLIN,-0.18662182423273677,1.0458585425701015,-0.5906572879703988,2.00069718845604,0.663094285015007,-0.29666761545780995,-0.998853465729617,0.05483761844849598
-0.5611836673839612,B1 SH,SHRIMPLIN,-0.1827786395348273,1.19916631175412,-0.5906572879703988,1.5825928000209832,0.991573014746463,-0.29666761545780995,-0.998853465729617,-0.03336302991114031
-0.9595483414622452,B1 SH,SHRIMPLIN,-0.1789354548369178,1.092934026042368,-0.6321173683906813,0.19624666994684892,1.2807680287085084,-0.5403874716065998,-0.998853465729617,-0.12509170420516205
-0.9595483414622452,B1 SH,SHRIMPLIN,-0.1750922701390083,1.1554236058728105,-0.7191835372732747,-0.3979016715134945,1.2632157301732396,-0.784107327755389,-0.998853465729617,-0.21329235256479814
-0.9595483414622452,B1 SH,SHRIMPLIN,-0.17124908544109882,0.8408927207262502,-0.8642938187442631,0.2402576582031705,0.7383184215947296,-1.1496871119785739,-0.998853465729617,-0.3050210268588199
-0.9595483414622452,B1 SH,SHRIMPLIN,-0.16740590074318934,0.8983831341702571,-1.0052580921732235,0.9444334703043183,0.5226758967328575,-1.1496871119785739,-0.998853465729617,-0.39674970115284164
-0.9595483414622452,B1 SH,SHRIMPLIN,-0.16356271604527986,0.5942671789954372,-1.129638333434071,0.7683895172790313,0.6864973497286986,-1.0278271839041788,-0.998853465729617,-0.48495034951247773
-0.9595483414622452,B1 SH,SHRIMPLIN,-0.15971953134737035,0.45220753418089815,-1.283040630989116,0.46031259948477915,0.7617214863084212,-1.0278271839041788,-0.998853465729617,-0.5766790238064995
-0.9595483414622452,B1 SH,SHRIMPLIN,-0.15587634664946087,0.28223587704209413,-1.3949828481238788,0.30627414058765323,0.8068559682562548,-1.0278271839041788,-0.998853465729617,-0.668407698100521
-0.9595483414622452,B1 SH,SHRIMPLIN,-0.1520331619515514,0.5392763487446475,-1.4364429285441613,0.15223568169052715,0.7441691877731526,-0.905967255829784,-0.998853465729617,-0.7566083464601573
-0.9595483414622452,B1 SH,SHRIMPLIN,-0.14818997725364189,0.5351103767559516,-1.4198588963760483,0.08621919930604459,0.6137806843682996,-0.905967255829784,-0.998853465729617,-0.848337020754179
-0.9595483414622452,B1 SH,SHRIMPLIN,-0.1443467925557324,0.23349400477434953,-1.365960791829681,0.020202716921561836,0.2418391201685593,-0.6622473996809941,-0.998853465729617,-0.9400656950482006
-0.9595483414622452,B1 SH,SHRIMPLIN,-0.14050360785782293,0.6113476641490914,-1.266456598821003,0.39429611710029655,0.0847042570909163,-0.4185275435322049,-0.998853465729617,-1.028266343407837
-0.5611836673839612,B1 SH,SHRIMPLIN,-0.13666042315991345,0.8642221638629488,-1.1047622851819014,0.6143510583819052,0.4976011845396169,0.06891216876537419,-0.998853465729617,-1.1199950177018587
-0.5611836673839612,B1 SH,SHRIMPLIN,-0.13281723846200394,0.9337938960741742,-0.893315875038461,0.5703400701255834,1.2205887194447302,-0.29666761545780995,-0.998853465729617,-1.2117236919958803
-0.5611836673839612,B1 SH,SHRIMPLIN,-0.12897405376409446,1.0900178456502803,-0.7191835372732747,0.08621919930604459,1.2891262661062548,-0.5403874716065998,-0.998853465729617,-1.2999243403555163
-0.5611836673839612,B1 SH,SHRIMPLIN,-0.12513086906618498,0.7154969638664954,-0.5574892236341729,-0.0898247537192424,0.6747958173718528,-0.784107327755389,-0.998853465729617,-1.391653014649538
-0.5611836673839612,B1 SH,SHRIMPLIN,-0.12128768436827549,0.6634223140077934,-0.43310898237332535,0.7683895172790313,-0.16102792240284483,-0.5403874716065998,-0.998853465729617,-1.4798536630091743
-0.5611836673839612,B1 SH,SHRIMPLIN,-0.117444499670366,0.8171466803906817,-0.39579490999507105,0.9004224820479965,0.3011826056925629,-0.05294775930902017,-0.998853465729617,-1.5715823373031959
-0.5611836673839612,B1 SH,SHRIMPLIN,-0.11360131497245651,1.3149803330398735,-0.36262684565884507,1.1424829174577658,1.8533072904541754,-0.17480768738341507,-0.998853465729617,-1.6633110115972176
0.23554568077260707,B1 LM,SHRIMPLIN,-0.10975813027454703,0.9000495229657358,-0.05996825859078323,0.5263290818692619,2.328055174646204,-0.784107327755389,1.0008197127093996,1.6847856001345731
0.23554568077260707,B1 LM,SHRIMPLIN,-0.10591494557663754,-0.7188471918415938,0.10172605504831855,0.0642137051778836,0.6463778102195128,-0.784107327755389,1.0008197127093996,1.4872161478089878
0.23554568077260707,B1 LM,SHRIMPLIN,-0.10207176087872806,-1.2041829285246968,0.24683633651930686,0.19624666994684892,-0.7561344251224291,-0.29666761545780995,1.0008197127093996,1.2931747214177882
0.23554568077260707,B1 LM,SHRIMPLIN,-0.09822857618081857,-1.1766875133993022,0.41682266624246517,0.8564114937916748,-1.3428826904442668,1.0437915933605324,1.0008197127093996,1.0956052690922031
1.4306397030074594,B1 LM,SHRIMPLIN,-0.09438539148290907,-1.4824698573696005,0.6614371407221319,0.8344059996635139,-1.4214501219830882,1.287511449509322,1.0008197127093996,0.9015638427010035
1.4306397030074594,B1 LM,SHRIMPLIN,-0.0905422067849996,-1.6645228332756228,1.1174980253452391,0.4383071053566183,-1.424793416942187,1.165651521434928,1.0008197127093996,0.7039943903754183
